src,dest,batch
4169879,58749468,0
14951735,58749468,0
6970734,73160685,0
3175168,58749468,0
4159094,58749468,0
467250,58749468,0
6200033,58749468,0
4725805,58749468,0
4287641,58749468,0
1000620,73160906,0
4076829,58749468,0
2465610,58749468,0
7119260,73161011,0
585096,58749468,0
8565526,58749468,0
4596962,58749468,0
2153579,58749468,0
1477108,73161011,0
21421437,58749468,0
1354687,73161011,0
2556960,58749468,0
1332242,58749468,0
1332276,58749468,0
3086192,58749468,0
175659,73161011,0
3369032,58749468,0
3026192,58749468,0
2326067,58749468,0
201914,58749468,0
5502017,73161011,0
1730198,73161011,0
16834287,58749468,0
7822348,58749468,0
961774,58749468,0
3115211,58749468,0
9946318,58749468,0
1896453,58749468,0
2006562,73161011,0
7160428,58749468,0
2879108,58749468,0
954229,73160906,0
1267301,73160685,0
16195291,58749468,0
808908,58749468,0
1636069,58749468,0
445734,58749468,0
1905900,58749468,0
969104,58749468,0
4646892,58749468,0
1941802,58749468,0
896346,58749468,0
2079120,73160685,0
790311,58749468,0
5036106,58749468,0
10415405,58749468,0
4148587,58749468,0
3292028,58749468,0
12070567,58749468,0
1557626,73160685,0
7960577,58749468,0
7168124,58749468,0
2802551,58749468,0
755422,58749468,0
4137521,73160906,0
197869,58749468,0
1443216,58749468,0
448878,58749468,0
5517951,58749468,0
1322799,58749468,0
5113450,58749468,0
2525923,58749468,0
3570031,58749468,0
3605474,58749468,0
862656,73160685,0
1294742,58749468,0
2796204,73161011,0
3845439,58749468,0
5695529,58749468,0
1810889,73160685,0
394976,58749468,0
14961302,58749468,0
3556350,58749468,0
6128988,58749468,0
12533211,73161011,0
273998,58749468,0
