src,dest,batch
131077,131086,0
131077,131087,0
131077,131088,0
131077,131089,0
131077,131090,0
131077,131091,0
131092,131086,0
131094,131086,0
131094,131087,0
131097,131086,0
131097,131087,0
131097,131088,0
131097,131089,0
131097,131090,0
131097,131091,0
131099,131086,0
131099,131087,0
131099,131088,0
131099,131089,0
131099,131090,0
131103,131086,0
131103,131087,0
131103,131088,0
131103,131089,0
131103,131090,0
131103,131091,0
131105,131086,0
131105,131087,0
131105,131088,0
131105,131089,0
131105,131090,0
131107,131086,0
131107,131087,0
131107,131088,0
131107,131089,0
131107,131090,0
131107,131091,0
131109,131087,0
131109,131088,0
131109,131089,0
131109,131090,0
131111,131086,0
131111,131087,0
131111,131088,0
131111,131089,0
131111,131090,0
131111,131091,0
131115,131088,0
131115,131089,0
131115,131090,0
131121,131129,0
131121,131130,0
131121,131131,0
131121,131132,0
131121,131133,0
131121,131134,0
131135,131129,0
131135,131130,0
131135,131131,0
131135,131132,0
131135,131133,0
131135,131134,0
131137,131129,0
131137,131130,0
131137,131131,0
131137,131132,0
131137,131133,0
131137,131134,0
131142,131129,0
131142,131130,0
131142,131131,0
131142,131132,0
131142,131133,0
131144,131129,0
131144,131130,0
131144,131131,0
131144,131132,0
131149,131129,0
131149,131130,0
131149,131131,0
131149,131132,0
131149,131133,0
131149,131134,0
131151,131129,0
131151,131130,0
131151,131131,0
131151,131132,0
131151,131133,0
131151,131134,0
131153,131131,0
131153,131132,0
131153,131133,0
131155,131129,0
131155,131130,0
131155,131131,0
131155,131132,0
131155,131133,0
131155,131134,0
131157,131132,0
131159,131129,0
131159,131130,0
131159,131131,0
131159,131132,0
131159,131133,0
131159,131134,0
131161,131129,0
131163,131129,0
131163,131130,0
131163,131131,0
131163,131132,0
131163,131133,0
131163,131134,0
131165,131129,0
131165,131130,0
131165,131131,0
131165,131132,0
131165,131133,0
131165,131134,0
131167,131130,0
131167,131131,0
131167,131132,0
131179,131129,0
131179,131130,0
131179,131131,0
131181,131132,0
131183,131129,0
131185,131129,0
131185,131130,0
131185,131131,0
131185,131132,0
131185,131133,0
131185,131134,0
131191,131197,0
131191,131198,0
131191,131199,0
131191,131200,0
131201,131197,0
131203,131197,0
131203,131198,0
131203,131199,0
131205,131197,0
131205,131198,0
131205,131199,0
131205,131200,0
131207,131197,0
131207,131198,0
131207,131199,0
131207,131200,0
131211,131197,0
131211,131198,0
131211,131199,0
131211,131200,0
131213,131197,0
131213,131198,0
131213,131199,0
131215,131197,0
131215,131198,0
131215,131199,0
131215,131200,0
131217,131197,0
131217,131198,0
131217,131199,0
131223,131229,0
131223,131230,0
131223,131231,0
131223,131232,0
131223,131233,0
131234,131230,0
131239,131230,0
131239,131231,0
131239,131232,0
131244,131229,0
131244,131230,0
131244,131231,0
131244,131232,0
131244,131233,0
131246,131229,0
131246,131230,0
131246,131231,0
131246,131232,0
131248,131229,0
131248,131230,0
131248,131231,0
131248,131232,0
131248,131233,0
131248,131251,0
131252,131229,0
131252,131230,0
131252,131231,0
131252,131232,0
131252,131233,0
131252,131251,0
131256,131230,0
131256,131231,0
131260,131229,0
131260,131230,0
131260,131231,0
131260,131232,0
131260,131233,0
131260,131251,0
131262,131231,0
131262,131232,0
131264,131232,0
131264,131233,0
131266,131229,0
131266,131230,0
131266,131231,0
131268,131229,0
131268,131230,0
131268,131231,0
131268,131232,0
131268,131233,0
131268,131251,0
131270,131229,0
131270,131230,0
131270,131231,0
131270,131232,0
131272,131229,0
131272,131230,0
131272,131231,0
131272,131232,0
131272,131233,0
131272,131251,0
131276,131229,0
131276,131230,0
131276,131231,0
131276,131232,0
131276,131233,0
131276,131251,0
131280,131231,0
131280,131232,0
131282,131229,0
131282,131230,0
131284,131229,0
131284,131230,0
131284,131231,0
131284,131232,0
131284,131233,0
131284,131251,0
131286,131229,0
131286,131230,0
131286,131231,0
131286,131232,0
131286,131233,0
131286,131251,0
131288,131229,0
131288,131230,0
131288,131231,0
131288,131232,0
131288,131233,0
131288,131251,0
131290,131232,0
131292,131231,0
131292,131232,0
131297,131230,0
131297,131231,0
131301,131229,0
131301,131230,0
131301,131231,0
131301,131232,0
131301,131233,0
131301,131251,0
131303,131232,0
131303,131233,0
131305,131229,0
131305,131230,0
131305,131231,0
131305,131232,0
131305,131233,0
131305,131251,0
131311,131317,0
131311,131318,0
131311,131319,0
131320,131317,0
131320,131318,0
131320,131319,0
131320,131322,0
131320,131323,0
131320,131324,0
131325,131317,0
131325,131318,0
131325,131319,0
131325,131322,0
131327,131317,0
131327,131318,0
131327,131319,0
131327,131322,0
131327,131323,0
131327,131324,0
131329,131317,0
131329,131318,0
131329,131319,0
131329,131322,0
131329,131323,0
131331,131317,0
131331,131318,0
131331,131319,0
131331,131322,0
131331,131323,0
131331,131324,0
131335,131319,0
131335,131322,0
131335,131323,0
131337,131317,0
131337,131318,0
131337,131319,0
131337,131322,0
131337,131323,0
131337,131324,0
131342,131319,0
131344,131317,0
131344,131318,0
131344,131319,0
131344,131322,0
131344,131323,0
131346,131317,0
131346,131318,0
131346,131319,0
131348,131317,0
131348,131318,0
131348,131319,0
131348,131322,0
131348,131323,0
131348,131324,0
131350,131318,0
131350,131319,0
131350,131322,0
131350,131323,0
131352,131317,0
131352,131318,0
131352,131319,0
131352,131322,0
131352,131323,0
131352,131324,0
131354,131322,0
131354,131323,0
131356,131318,0
131356,131319,0
131356,131322,0
131356,131323,0
131361,131367,0
131361,131368,0
131361,131369,0
131361,131370,0
131361,131371,0
131361,131372,0
131373,131367,0
131373,131368,0
131373,131369,0
131373,131370,0
131375,131369,0
131375,131370,0
131375,131371,0
131377,131367,0
131377,131368,0
131379,131369,0
131379,131370,0
131379,131371,0
131381,131367,0
131381,131368,0
131381,131369,0
131381,131370,0
131381,131371,0
131383,131367,0
131383,131368,0
131383,131369,0
131383,131370,0
131383,131371,0
131385,131371,0
131387,131367,0
131387,131368,0
131387,131369,0
131387,131370,0
131387,131371,0
131387,131372,0
131389,131367,0
131389,131368,0
131389,131369,0
131389,131370,0
131389,131371,0
131389,131372,0
131391,131368,0
131391,131369,0
131396,131371,0
131398,131367,0
131398,131368,0
131398,131369,0
131398,131370,0
131398,131371,0
131398,131372,0
131400,131367,0
131400,131368,0
131402,131367,0
131402,131368,0
131402,131369,0
131402,131370,0
131402,131371,0
131402,131372,0
131407,131367,0
131407,131368,0
131407,131369,0
131407,131370,0
131407,131371,0
131407,131372,0
131409,131368,0
131409,131369,0
131409,131370,0
131409,131371,0
131411,131367,0
131411,131368,0
131411,131369,0
131411,131370,0
131411,131371,0
131411,131372,0
131413,131367,0
131413,131368,0
131413,131369,0
131413,131370,0
131413,131371,0
131413,131372,0
131415,131367,0
131415,131368,0
131415,131369,0
131415,131370,0
131415,131371,0
131421,131428,0
131421,131429,0
131421,131430,0
131421,131431,0
131432,131434,0
131435,131434,0
131435,131428,0
131435,131429,0
131435,131430,0
131435,131431,0
131435,131437,0
131438,131430,0
131440,131428,0
131440,131429,0
131440,131430,0
131440,131431,0
131442,131434,0
131442,131428,0
131442,131429,0
131442,131430,0
131442,131431,0
131442,131437,0
131446,131434,0
131446,131428,0
131446,131429,0
131446,131430,0
131446,131431,0
131446,131437,0
131448,131434,0
131448,131428,0
131448,131429,0
131448,131430,0
131448,131431,0
131448,131437,0
131450,131434,0
131450,131428,0
131450,131429,0
131454,131428,0
131454,131429,0
131454,131430,0
131458,131434,0
131458,131428,0
131460,131434,0
131460,131428,0
131460,131429,0
131460,131430,0
131460,131431,0
131460,131437,0
131462,131434,0
131462,131428,0
131462,131429,0
131462,131430,0
131462,131431,0
131462,131437,0
131464,131429,0
131464,131430,0
131464,131431,0
131466,131434,0
131466,131428,0
131466,131429,0
131466,131430,0
131466,131431,0
131468,131434,0
131468,131428,0
131468,131429,0
131468,131430,0
131468,131431,0
131468,131437,0
131471,131434,0
131471,131428,0
131471,131429,0
131471,131430,0
131473,131434,0
131473,131428,0
131473,131429,0
131473,131430,0
131473,131431,0
131473,131437,0
131475,131428,0
131477,131434,0
131477,131428,0
131477,131429,0
131477,131430,0
131477,131431,0
131477,131437,0
131483,131489,0
131483,131490,0
131483,131491,0
131497,131499,0
131500,131489,0
131500,131490,0
131500,131491,0
131500,131499,0
131500,131502,0
131500,131503,0
131500,131504,0
131507,131489,0
131509,131489,0
131509,131490,0
131509,131491,0
131509,131499,0
131509,131502,0
131509,131503,0
131509,131504,0
131511,131489,0
131511,131490,0
131511,131491,0
131511,131499,0
131511,131502,0
131511,131503,0
131511,131504,0
131511,131514,0
131515,131489,0
131515,131490,0
131515,131491,0
131515,131499,0
131515,131502,0
131515,131503,0
131517,131490,0
131517,131491,0
131519,131491,0
131519,131499,0
131519,131502,0
131519,131503,0
131519,131504,0
131521,131502,0
131521,131503,0
131521,131504,0
131523,131489,0
131523,131490,0
131525,131489,0
131525,131490,0
131525,131491,0
131525,131499,0
131525,131502,0
131525,131503,0
131525,131504,0
131525,131514,0
131531,131537,0
131531,131538,0
131531,131539,0
131531,131540,0
131531,131541,0
131531,131542,0
131543,131537,0
131543,131538,0
131543,131539,0
131543,131540,0
131543,131541,0
131543,131542,0
131545,131537,0
131545,131538,0
131545,131539,0
131545,131540,0
131545,131541,0
131545,131542,0
131551,131539,0
131551,131540,0
131552,131558,0
131552,131559,0
131560,131537,0
131560,131538,0
131560,131539,0
131560,131540,0
131560,131541,0
131560,131542,0
131561,131558,0
131561,131559,0
131563,131540,0
131564,131566,0
131564,131567,0
131568,131537,0
131568,131538,0
131568,131539,0
131568,131540,0
131569,131571,0
131569,131572,0
131569,131566,0
131569,131567,0
131569,131558,0
131573,131537,0
131573,131538,0
131573,131539,0
131573,131540,0
131573,131541,0
131573,131542,0
131574,131566,0
131574,131567,0
131574,131558,0
131574,131559,0
131576,131538,0
131576,131539,0
131576,131540,0
131576,131541,0
131577,131579,0
131577,131571,0
131577,131572,0
131580,131537,0
131580,131538,0
131580,131539,0
131580,131540,0
131580,131541,0
131581,131579,0
131581,131571,0
131581,131572,0
131581,131566,0
131581,131567,0
131581,131558,0
131581,131559,0
131581,131583,0
131584,131540,0
131584,131541,0
131585,131579,0
131585,131571,0
131585,131572,0
131585,131566,0
131585,131567,0
131585,131558,0
131585,131559,0
131585,131583,0
131587,131537,0
131587,131538,0
131587,131539,0
131587,131540,0
131587,131541,0
131587,131542,0
131588,131579,0
131588,131571,0
131588,131572,0
131588,131566,0
131588,131567,0
131590,131537,0
131590,131538,0
131590,131539,0
131590,131540,0
131590,131541,0
131590,131542,0
131591,131571,0
131591,131572,0
131591,131566,0
131593,131537,0
131593,131538,0
131593,131539,0
131593,131540,0
131593,131541,0
131593,131542,0
131594,131579,0
131594,131571,0
131594,131572,0
131594,131566,0
131594,131567,0
131594,131558,0
131594,131559,0
131594,131583,0
131596,131540,0
131596,131541,0
131597,131572,0
131597,131566,0
131597,131567,0
131597,131558,0
131597,131559,0
131600,131571,0
131600,131572,0
131600,131566,0
131600,131567,0
131600,131558,0
131600,131559,0
131602,131537,0
131602,131538,0
131602,131539,0
131602,131540,0
131602,131541,0
131603,131571,0
131603,131572,0
131603,131566,0
131603,131567,0
131603,131558,0
131603,131559,0
131605,131537,0
131605,131538,0
131605,131539,0
131605,131540,0
131605,131541,0
131605,131542,0
131606,131572,0
131608,131538,0
131608,131539,0
131608,131540,0
131609,131571,0
131611,131538,0
131611,131539,0
131612,131579,0
131612,131571,0
131612,131572,0
131612,131566,0
131612,131567,0
131612,131558,0
131612,131559,0
131612,131583,0
131614,131537,0
131614,131538,0
131614,131539,0
131614,131540,0
131615,131567,0
131615,131558,0
131617,131541,0
131618,131579,0
131618,131571,0
131618,131572,0
131618,131566,0
131618,131567,0
131618,131558,0
131618,131559,0
131618,131583,0
131620,131537,0
131620,131538,0
131620,131539,0
131620,131540,0
131620,131541,0
131620,131542,0
131621,131572,0
131621,131566,0
131621,131567,0
131623,131537,0
131623,131538,0
131623,131539,0
131623,131540,0
131623,131541,0
131624,131579,0
131624,131571,0
131624,131572,0
131624,131566,0
131624,131567,0
131624,131558,0
131624,131559,0
131624,131583,0
131626,131537,0
131627,131571,0
131629,131537,0
131629,131538,0
131629,131539,0
131629,131540,0
131630,131571,0
131630,131572,0
131630,131566,0
131632,131537,0
131632,131538,0
131632,131539,0
131632,131540,0
131633,131572,0
131633,131566,0
131633,131567,0
131633,131558,0
131635,131537,0
131635,131538,0
131635,131539,0
131636,131571,0
131636,131572,0
131636,131566,0
131636,131567,0
131636,131558,0
131636,131559,0
131638,131538,0
131638,131539,0
131638,131540,0
131638,131541,0
131641,131538,0
131641,131539,0
131641,131540,0
131641,131541,0
131642,131579,0
131644,131539,0
131644,131540,0
131645,131579,0
131645,131571,0
131645,131572,0
131645,131566,0
131645,131567,0
131645,131558,0
131645,131559,0
131645,131583,0
131647,131566,0
131647,131567,0
131647,131558,0
131647,131559,0
