src,dest,batch
424403,81511147,0
3698252,81511150,0
1258589,81511153,0
2908369,81511156,0
4471144,81511159,0
2530377,81511162,0
7206721,81511165,0
1659968,81511168,0
4856815,81511171,0
436601,81511174,0
3059443,81511177,0
1549997,81511180,0
4444293,81511183,0
7624548,81511186,0
2127935,81511189,0
3727171,81511192,0
4080206,81511195,0
3090357,81511198,0
2455252,81511201,0
8337008,81511204,0
5756184,81511207,0
4230159,81511210,0
4199186,81511213,0
9158843,81511216,0
412580,81511219,0
4199928,81511222,0
2265653,81511225,0
1090761,81511228,0
399802,81511231,0
1851395,81511234,0
10189930,81511237,0
1155319,81511240,0
7979098,81511243,0
314462,81511246,0
7675696,81511249,0
2848377,81511252,0
4696227,81511255,0
8811285,81511258,0
931736,81511261,0
1751608,81511264,0
1278921,81511267,0
974064,81511270,0
320418,81511273,0
7652804,81511276,0
13488660,81511279,0
532011,81511282,0
547879,81511285,0
4779949,81511288,0
1939188,81511291,0
1729374,81511294,0
4267458,81511297,0
16163765,81511300,0
11290898,81511303,0
931583,81511306,0
1728634,81511309,0
3936809,81511312,0
3426990,81511315,0
3556452,81511318,0
1514886,81511321,0
289146,81511324,0
8733023,81511327,0
4053146,81511330,0
1097842,81511333,0
1178236,81511336,0
1115278,81511339,0
1481163,81511342,0
17666755,81511345,0
564139,81511348,0
1444762,81511351,0
435553,81511354,0
2292481,81511357,0
2699502,81511360,0
2152380,81511363,0
11794105,81511366,0
388829,81511369,0
2822509,81511372,0
1755117,81511375,0
2300823,81511378,0
517586,81511381,0
1143416,81511384,0
3524288,81511387,0
2586893,81511390,0
231268,81511393,0
1631981,81511396,0
3151766,81511399,0
12785827,81511402,0
9501137,81511405,0
424403,81511408,0
3698252,81511411,0
1258589,81511414,0
2908369,81511417,0
4471144,81511420,0
2530377,81511423,0
7206721,81511426,0
1659968,81511429,0
4856815,81511432,0
436601,81511435,0
3059443,81511438,0
1549997,81511441,0
4444293,81511444,0
7624548,81511447,0
2127935,81511450,0
3727171,81511453,0
4080206,81511456,0
3090357,81511459,0
2455252,81511462,0
8337008,81511465,0
5756184,81511468,0
4230159,81511471,0
4199186,81511474,0
9158843,81511477,0
412580,81511480,0
4199928,81511483,0
2265653,81511486,0
1090761,81511489,0
399802,81511492,0
1851395,81511495,0
10189930,81511498,0
1155319,81511501,0
7979098,81511504,0
314462,81511507,0
7675696,81511510,0
2848377,81511513,0
4696227,81511516,0
8811285,81511519,0
931736,81511522,0
1751608,81511525,0
1278921,81511528,0
974064,81511531,0
320418,81511534,0
7652804,81511537,0
13488660,81511540,0
532011,81511543,0
547879,81511546,0
4779949,81511549,0
1939188,81511552,0
1729374,81511555,0
4267458,81511558,0
16163765,81511561,0
11290898,81511564,0
931583,81511567,0
1728634,81511570,0
3936809,81511573,0
3426990,81511576,0
3556452,81511579,0
1514886,81511582,0
289146,81511585,0
8733023,81511588,0
4053146,81511591,0
1097842,81511594,0
1178236,81511597,0
1115278,81511600,0
1481163,81511603,0
17666755,81511606,0
564139,81511609,0
1444762,81511612,0
435553,81511615,0
2292481,81511618,0
2699502,81511621,0
2152380,81511624,0
11794105,81511627,0
388829,81511630,0
2822509,81511633,0
1755117,81511636,0
2300823,81511639,0
517586,81511642,0
1143416,81511645,0
3524288,81511648,0
2586893,81511651,0
231268,81511654,0
1631981,81511657,0
3151766,81511660,0
12785827,81511663,0
9501137,81511666,0
424403,81511669,0
3698252,81511672,0
1258589,81511675,0
2908369,81511678,0
4471144,81511681,0
2530377,81511684,0
7206721,81511687,0
1659968,81511690,0
4856815,81511693,0
436601,81511696,0
3059443,81511699,0
1549997,81511702,0
4444293,81511705,0
7624548,81511708,0
2127935,81511711,0
3727171,81511714,0
4080206,81511717,0
3090357,81511720,0
2455252,81511723,0
8337008,81511726,0
5756184,81511729,0
4230159,81511732,0
4199186,81511735,0
9158843,81511738,0
412580,81511741,0
4199928,81511744,0
2265653,81511747,0
1090761,81511750,0
399802,81511753,0
1851395,81511756,0
10189930,81511759,0
1155319,81511762,0
7979098,81511765,0
314462,81511768,0
7675696,81511771,0
2848377,81511774,0
4696227,81511777,0
8811285,81511780,0
931736,81511783,0
1751608,81511786,0
1278921,81511789,0
974064,81511792,0
320418,81511795,0
7652804,81511798,0
13488660,81511801,0
532011,81511804,0
547879,81511807,0
1939188,81511810,0
1729374,81511813,0
4267458,81511816,0
16163765,81511819,0
11290898,81511822,0
931583,81511825,0
1728634,81511828,0
3936809,81511831,0
3426990,81511834,0
3556452,81511837,0
1514886,81511840,0
289146,81511843,0
8733023,81511846,0
4053146,81511849,0
1097842,81511852,0
1178236,81511855,0
1115278,81511858,0
1481163,81511861,0
17666755,81511864,0
564139,81511867,0
1444762,81511870,0
435553,81511873,0
2292481,81511876,0
2699502,81511879,0
2152380,81511882,0
11794105,81511885,0
388829,81511888,0
2822509,81511891,0
1755117,81511894,0
2300823,81511897,0
517586,81511900,0
1143416,81511903,0
3524288,81511906,0
2586893,81511909,0
231268,81511912,0
1631981,81511915,0
3151766,81511918,0
12785827,81511921,0
9501137,81511924,0
292477,81511927,0
292477,81511930,0
161340,81511933,0
292477,81511936,0
161340,81511939,0
292477,81511942,0
161340,81511945,0
292477,81511948,0
161340,81511951,0
292477,81511954,0
161340,81511957,0
292477,81511960,0
161340,81511963,0
292477,81511966,0
161340,81511969,0
292477,81511972,0
424403,81511975,0
3698252,81511978,0
1258589,81511981,0
2908369,81511984,0
4471144,81511987,0
2530377,81511990,0
7206721,81511993,0
1659968,81511996,0
4856815,81511999,0
436601,81512002,0
3059443,81512005,0
1549997,81512008,0
4444293,81512011,0
7624548,81512014,0
2127935,81512017,0
3727171,81512020,0
4080206,81512023,0
3090357,81512026,0
2455252,81512029,0
8337008,81512032,0
5756184,81512035,0
4230159,81512038,0
4199186,81512041,0
9158843,81512044,0
412580,81512047,0
4199928,81512050,0
2265653,81512053,0
1090761,81512056,0
399802,81512059,0
1851395,81512062,0
10189930,81512065,0
1155319,81512068,0
7979098,81512071,0
314462,81512074,0
7675696,81512077,0
2848377,81512080,0
4696227,81512083,0
8811285,81512086,0
931736,81512089,0
1751608,81512092,0
1278921,81512095,0
974064,81512098,0
320418,81512101,0
7652804,81512104,0
13488660,81512107,0
532011,81512110,0
547879,81512113,0
1939188,81512116,0
1729374,81512119,0
4267458,81512122,0
16163765,81512125,0
11290898,81512128,0
931583,81512131,0
1728634,81512134,0
3936809,81512137,0
3426990,81512140,0
3556452,81512143,0
1514886,81512146,0
289146,81512149,0
8733023,81512152,0
4053146,81512155,0
1097842,81512158,0
1178236,81512161,0
1115278,81512164,0
1481163,81512167,0
17666755,81512170,0
564139,81512173,0
1444762,81512176,0
435553,81512179,0
2292481,81512182,0
2699502,81512185,0
2152380,81512188,0
11794105,81512191,0
388829,81512194,0
2822509,81512197,0
1755117,81512200,0
2300823,81512203,0
517586,81512206,0
1143416,81512209,0
3524288,81512212,0
2586893,81512215,0
231268,81512218,0
1631981,81512221,0
3151766,81512224,0
12785827,81512227,0
9501137,81512230,0
161340,81512233,0
292477,81512236,0
161340,81512239,0
292477,81512242,0
161340,81512245,0
292477,81512248,0
161340,81512251,0
292477,81512254,0
161340,81512257,0
161340,81512260,0
382958,81512263,0
161340,81512266,0
382958,81512269,0
161340,81512272,0
382958,81512275,0
161340,81512278,0
382958,81512281,0
161340,81512284,0
382958,81512287,0
161340,81512290,0
382958,81512293,0
161340,81512296,0
382958,81512299,0
424403,81512302,0
3698252,81512305,0
1258589,81512308,0
2908369,81512311,0
4471144,81512314,0
2530377,81512317,0
7206721,81512320,0
1659968,81512323,0
4856815,81512326,0
436601,81512329,0
3059443,81512332,0
1549997,81512335,0
4444293,81512338,0
7624548,81512341,0
3727171,81512344,0
4080206,81512347,0
3090357,81512350,0
2455252,81512353,0
8337008,81512356,0
5756184,81512359,0
4230159,81512362,0
4199186,81512365,0
9158843,81512368,0
412580,81512371,0
4199928,81512374,0
2265653,81512377,0
1090761,81512380,0
399802,81512383,0
1851395,81512386,0
10189930,81512389,0
1155319,81512392,0
7979098,81512395,0
314462,81512398,0
7675696,81512401,0
2848377,81512404,0
4696227,81512407,0
8811285,81512410,0
931736,81512413,0
1751608,81512416,0
1278921,81512419,0
974064,81512422,0
320418,81512425,0
7652804,81512428,0
13488660,81512431,0
532011,81512434,0
547879,81512437,0
1939188,81512440,0
1729374,81512443,0
4267458,81512446,0
16163765,81512449,0
11290898,81512452,0
931583,81512455,0
1728634,81512458,0
3936809,81512461,0
3426990,81512464,0
3556452,81512467,0
1514886,81512470,0
289146,81512473,0
8733023,81512476,0
4053146,81512479,0
1097842,81512482,0
1178236,81512485,0
1115278,81512488,0
1481163,81512491,0
17666755,81512494,0
564139,81512497,0
1444762,81512500,0
435553,81512503,0
2292481,81512506,0
2699502,81512509,0
2152380,81512512,0
11794105,81512515,0
388829,81512518,0
2822509,81512521,0
1755117,81512524,0
2300823,81512527,0
517586,81512530,0
1143416,81512533,0
3524288,81512536,0
2586893,81512539,0
231268,81512542,0
1631981,81512545,0
3151766,81512548,0
12785827,81512551,0
9501137,81512554,0
161340,81512557,0
382958,81512560,0
161340,81512563,0
382958,81512566,0
161340,81512569,0
382958,81512572,0
161340,81512575,0
382958,81512578,0
161340,81512581,0
2325027,81512584,0
382958,81512587,0
161340,81512590,0
2325027,81512593,0
382958,81512596,0
161340,81512599,0
2325027,81512602,0
382958,81512605,0
161340,81512608,0
2325027,81512611,0
382958,81512614,0
161340,81512617,0
553365,81512620,0
2325027,81512623,0
382958,81512626,0
161340,81512629,0
553365,81512632,0
2325027,81512635,0
382958,81512638,0
161340,81512641,0
553365,81512644,0
131190,81512647,0
2325027,81512650,0
382958,81512653,0
161340,81512656,0
553365,81512659,0
131190,81512662,0
2325027,81512665,0
382958,81512668,0
424403,81512671,0
3698252,81512674,0
1258589,81512677,0
2908369,81512680,0
4471144,81512683,0
2530377,81512686,0
7206721,81512689,0
1659968,81512692,0
4856815,81512695,0
436601,81512698,0
3059443,81512701,0
1549997,81512704,0
4444293,81512707,0
7624548,81512710,0
3727171,81512713,0
4080206,81512716,0
3090357,81512719,0
2455252,81512722,0
8337008,81512725,0
5756184,81512728,0
4230159,81512731,0
4199186,81512734,0
9158843,81512737,0
412580,81512740,0
4199928,81512743,0
2265653,81512746,0
1090761,81512749,0
399802,81512752,0
10189930,81512755,0
1155319,81512758,0
7979098,81512761,0
314462,81512764,0
7675696,81512767,0
2848377,81512770,0
4696227,81512773,0
8811285,81512776,0
931736,81512779,0
1751608,81512782,0
1278921,81512785,0
974064,81512788,0
320418,81512791,0
7652804,81512794,0
13488660,81512797,0
532011,81512800,0
547879,81512803,0
1939188,81512806,0
1729374,81512809,0
4267458,81512812,0
16163765,81512815,0
11290898,81512818,0
931583,81512821,0
1728634,81512824,0
3936809,81512827,0
3426990,81512830,0
3556452,81512833,0
1514886,81512836,0
289146,81512839,0
8733023,81512842,0
4053146,81512845,0
1097842,81512848,0
1178236,81512851,0
1115278,81512854,0
1481163,81512857,0
17666755,81512860,0
564139,81512863,0
1444762,81512866,0
435553,81512869,0
2292481,81512872,0
2699502,81512875,0
2152380,81512878,0
11794105,81512881,0
388829,81512884,0
2822509,81512887,0
2300823,81512890,0
517586,81512893,0
1143416,81512896,0
3524288,81512899,0
2586893,81512902,0
231268,81512905,0
1631981,81512908,0
3151766,81512911,0
12785827,81512914,0
9501137,81512917,0
161340,81512920,0
553365,81512923,0
131190,81512926,0
2325027,81512929,0
382958,81512932,0
161340,81512935,0
553365,81512938,0
131190,81512941,0
2325027,81512944,0
382958,81512947,0
161340,81512950,0
553365,81512953,0
131190,81512956,0
2325027,81512959,0
382958,81512962,0
161340,81512965,0
553365,81512968,0
131190,81512971,0
2325027,81512974,0
226133,81512977,0
382958,81512980,0
161340,81512983,0
553365,81512986,0
131190,81512989,0
2325027,81512992,0
226133,81512995,0
382958,81512998,0
161340,81513001,0
553365,81513004,0
131190,81513007,0
2325027,81513010,0
226133,81513013,0
382958,81513016,0
161340,81513019,0
553365,81513022,0
131190,81513025,0
2325027,81513028,0
226133,81513031,0
382958,81513034,0
161340,81513037,0
553365,81513040,0
131190,81513043,0
2325027,81513046,0
226133,81513049,0
382958,81513052,0
161340,81513055,0
553365,81513058,0
131190,81513061,0
2325027,81513064,0
226133,81513067,0
382958,81513070,0
161340,81513073,0
553365,81513076,0
131190,81513079,0
2325027,81513082,0
226133,81513085,0
382958,81513088,0
161340,81513091,0
553365,81513094,0
131190,81513097,0
2325027,81513100,0
226133,81513103,0
382958,81513106,0
553365,81513109,0
131190,81513112,0
226133,81513115,0
382958,81513118,0
424403,81513121,0
3698252,81513124,0
1258589,81513127,0
2908369,81513130,0
4471144,81513133,0
2530377,81513136,0
7206721,81513139,0
1659968,81513142,0
4856815,81513145,0
436601,81513148,0
3059443,81513151,0
1549997,81513154,0
4444293,81513157,0
7624548,81513160,0
3727171,81513163,0
4080206,81513166,0
3090357,81513169,0
2455252,81513172,0
8337008,81513175,0
5756184,81513178,0
4230159,81513181,0
4199186,81513184,0
9158843,81513187,0
412580,81513190,0
4199928,81513193,0
2265653,81513196,0
1090761,81513199,0
399802,81513202,0
10189930,81513205,0
1155319,81513208,0
7979098,81513211,0
314462,81513214,0
7675696,81513217,0
4696227,81513220,0
8811285,81513223,0
931736,81513226,0
1751608,81513229,0
1278921,81513232,0
974064,81513235,0
320418,81513238,0
7652804,81513241,0
13488660,81513244,0
532011,81513247,0
547879,81513250,0
1939188,81513253,0
1729374,81513256,0
4267458,81513259,0
16163765,81513262,0
11290898,81513265,0
931583,81513268,0
1728634,81513271,0
3936809,81513274,0
3426990,81513277,0
3556452,81513280,0
1514886,81513283,0
289146,81513286,0
8733023,81513289,0
4053146,81513292,0
1097842,81513295,0
1178236,81513298,0
1115278,81513301,0
1481163,81513304,0
17666755,81513307,0
564139,81513310,0
1444762,81513313,0
435553,81513316,0
2292481,81513319,0
2699502,81513322,0
2152380,81513325,0
11794105,81513328,0
388829,81513331,0
2822509,81513334,0
2300823,81513337,0
517586,81513340,0
1143416,81513343,0
3524288,81513346,0
2586893,81513349,0
231268,81513352,0
1631981,81513355,0
3151766,81513358,0
12785827,81513361,0
9501137,81513364,0
553365,81513367,0
131190,81513370,0
226133,81513373,0
382958,81513376,0
553365,81513379,0
131190,81513382,0
226133,81513385,0
382958,81513388,0
553365,81513391,0
131190,81513394,0
226133,81513397,0
382958,81513400,0
553365,81513403,0
131190,81513406,0
226133,81513409,0
382958,81513412,0
553365,81513415,0
131190,81513418,0
226133,81513421,0
382958,81513424,0
553365,81513427,0
131190,81513430,0
226133,81513433,0
553365,81513436,0
131190,81513439,0
226133,81513442,0
553365,81513445,0
131190,81513448,0
226133,81513451,0
553365,81513454,0
131190,81513457,0
226133,81513460,0
553365,81513463,0
131190,81513466,0
226133,81513469,0
553365,81513472,0
131190,81513475,0
226133,81513478,0
4390353,81513481,0
144609,81513484,0
553365,81513487,0
131190,81513490,0
226133,81513493,0
4390353,81513496,0
144609,81513499,0
424403,81513502,0
3698252,81513505,0
1258589,81513508,0
2908369,81513511,0
4471144,81513514,0
2530377,81513517,0
7206721,81513520,0
1659968,81513523,0
4856815,81513526,0
436601,81513529,0
3059443,81513532,0
1549997,81513535,0
4444293,81513538,0
7624548,81513541,0
3727171,81513544,0
4080206,81513547,0
3090357,81513550,0
2455252,81513553,0
8337008,81513556,0
5756184,81513559,0
4230159,81513562,0
4199186,81513565,0
9158843,81513568,0
412580,81513571,0
4199928,81513574,0
2265653,81513577,0
1090761,81513580,0
399802,81513583,0
10189930,81513586,0
1155319,81513589,0
7979098,81513592,0
314462,81513595,0
7675696,81513598,0
4696227,81513601,0
8811285,81513604,0
931736,81513607,0
1751608,81513610,0
1278921,81513613,0
974064,81513616,0
320418,81513619,0
7652804,81513622,0
13488660,81513625,0
532011,81513628,0
547879,81513631,0
1939188,81513634,0
1729374,81513637,0
4267458,81513640,0
16163765,81513643,0
11290898,81513646,0
931583,81513649,0
1728634,81513652,0
3936809,81513655,0
3426990,81513658,0
3556452,81513661,0
1514886,81513664,0
289146,81513667,0
8733023,81513670,0
4053146,81513673,0
1097842,81513676,0
1178236,81513679,0
1115278,81513682,0
1481163,81513685,0
17666755,81513688,0
564139,81513691,0
1444762,81513694,0
435553,81513697,0
2292481,81513700,0
2699502,81513703,0
2152380,81513706,0
11794105,81513709,0
388829,81513712,0
2822509,81513715,0
2300823,81513718,0
517586,81513721,0
1143416,81513724,0
3524288,81513727,0
2586893,81513730,0
231268,81513733,0
1631981,81513736,0
3151766,81513739,0
12785827,81513742,0
9501137,81513745,0
553365,81513748,0
226133,81513751,0
144609,81513754,0
553365,81513757,0
226133,81513760,0
144609,81513763,0
553365,81513766,0
226133,81513769,0
144609,81513772,0
553365,81513775,0
226133,81513778,0
144609,81513781,0
553365,81513784,0
226133,81513787,0
144609,81513790,0
553365,81513793,0
553365,81513796,0
553365,81513799,0
553365,81513802,0
553365,81513805,0
553365,81513808,0
553365,81513811,0
424403,81513814,0
3698252,81513817,0
1258589,81513820,0
2908369,81513823,0
4471144,81513826,0
2530377,81513829,0
7206721,81513832,0
1659968,81513835,0
4856815,81513838,0
436601,81513841,0
3059443,81513844,0
1549997,81513847,0
4444293,81513850,0
7624548,81513853,0
3727171,81513856,0
4080206,81513859,0
3090357,81513862,0
2455252,81513865,0
8337008,81513868,0
5756184,81513871,0
4230159,81513874,0
4199186,81513877,0
9158843,81513880,0
412580,81513883,0
2265653,81513886,0
1090761,81513889,0
399802,81513892,0
10189930,81513895,0
1155319,81513898,0
7979098,81513901,0
314462,81513904,0
7675696,81513907,0
4696227,81513910,0
8811285,81513913,0
931736,81513916,0
1751608,81513919,0
1278921,81513922,0
974064,81513925,0
320418,81513928,0
7652804,81513931,0
13488660,81513934,0
532011,81513937,0
547879,81513940,0
1939188,81513943,0
1729374,81513946,0
4267458,81513949,0
16163765,81513952,0
11290898,81513955,0
931583,81513958,0
1728634,81513961,0
3936809,81513964,0
3426990,81513967,0
3556452,81513970,0
1514886,81513973,0
289146,81513976,0
8733023,81513979,0
4053146,81513982,0
1097842,81513985,0
1178236,81513988,0
1115278,81513991,0
1481163,81513994,0
17666755,81513997,0
564139,81514000,0
1444762,81514003,0
435553,81514006,0
2292481,81514009,0
2699502,81514012,0
2152380,81514015,0
11794105,81514018,0
388829,81514021,0
2822509,81514024,0
2300823,81514027,0
517586,81514030,0
1143416,81514033,0
3524288,81514036,0
2586893,81514039,0
231268,81514042,0
1631981,81514045,0
3151766,81514048,0
12785827,81514051,0
9501137,81514054,0
553365,81514057,0
553365,81514060,0
553365,81514063,0
553365,81514066,0
553365,81514069,0
553365,81514072,0
553365,81514075,0
553365,81514078,0
553365,81514081,0
355993,81514084,0
553365,81514087,0
355993,81514090,0
355993,81514093,0
355993,81514096,0
424403,81514099,0
3698252,81514102,0
1258589,81514105,0
2908369,81514108,0
4471144,81514111,0
2530377,81514114,0
7206721,81514117,0
1659968,81514120,0
4856815,81514123,0
436601,81514126,0
3059443,81514129,0
1549997,81514132,0
4444293,81514135,0
7624548,81514138,0
3727171,81514141,0
4080206,81514144,0
3090357,81514147,0
2455252,81514150,0
8337008,81514153,0
5756184,81514156,0
4230159,81514159,0
4199186,81514162,0
9158843,81514165,0
412580,81514168,0
2265653,81514171,0
1090761,81514174,0
399802,81514177,0
10189930,81514180,0
1155319,81514183,0
7979098,81514186,0
