src,dest,batch
73160552,73160558,0
73160582,73160590,0
73160623,73160628,0
73160647,73160652,0
73160698,73160706,0
73160722,73160727,0
73160753,73160759,0
73160784,73160789,0
73160803,73160810,0
73160831,73160839,0
73160868,73160875,0
73160895,73160903,0
73160913,73160921,0
73160951,73160958,0
73161029,73161036,0
73161047,73161054,0
73161126,73161132,0
73161152,73161159,0
73161177,73161183,0
73161205,73161210,0
73161226,73161234,0
73161242,73161246,0
73161267,73161274,0
73161304,73161311,0
73161335,73161340,0
73161355,73161362,0
73161388,73161394,0
73161416,73161424,0
73161449,73161455,0
73161462,73161466,0
73161504,73161512,0
73161528,73161512,0
73161546,73161551,0
73161564,73161571,0
73161591,73161598,0
73161606,73161612,0
73161616,73161623,0
73161661,73161668,0
73161691,73161698,0
73161715,73161721,0
73161739,73161746,0
73161765,73161770,0
73161779,73161786,0
73161794,73161800,0
73161810,73161815,0
73161829,73161836,0
73161872,73161877,0
73161899,73161905,0
73161920,73161928,0
73161979,73161668,0
73162021,73162025,0
73162040,73162046,0
73162059,73161466,0
73162116,73162122,0
73162143,73162148,0
73162158,73162162,0
73162175,73161512,0
73162216,73162223,0
73162237,73162244,0
73162264,73162269,0
73162284,73162291,0
73162311,73162318,0
73162339,73162345,0
73162362,73162369,0
73162389,73162395,0
73162413,73162417,0
73162429,73161746,0
73162439,73162444,0
73162460,73162466,0
73162483,73162488,0
73162501,73162507,0
73162563,73162570,0
73162595,73162244,0
73162641,73162646,0
73162668,73162673,0
73162692,73162697,0
73162724,73162729,0
73162779,73162786,0
73162799,73162122,0
73162839,73162845,0
73162872,73162877,0
73162889,73162162,0
73162920,73162926,0
73162949,73162148,0
73162968,73162973,0
73162985,73162991,0
73163043,73163048,0
73163069,73163048,0
73163085,73163089,0
73163094,73163101,0
73163118,73163124,0
73163147,73163152,0
73163156,73163161,0
73163168,73161612,0
73163186,73163193,0
73163231,73163236,0
73163256,73163262,0
73163276,73163283,0
73163292,73163299,0
73163312,73163319,0
73163335,73163340,0
73163354,73163360,0
73163365,73163372,0
73163379,73163386,0
73163411,73163417,0
73163431,73163439,0
73163492,73163498,0
73163531,73163538,0
73163553,73163193,0
73163583,73163589,0
73163644,73163651,0
73163704,73163710,0
73163723,73163728,0
73163747,73163753,0
73163816,73163821,0
73163849,73163855,0
73163879,73163884,0
73163942,73163948,0
73163975,73163981,0
73164009,73164016,0
73164039,73164045,0
73164070,73164077,0
73164102,73164107,0
73164152,73164158,0
